lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://yourstory.com/2024/10/sarvam-ai-launches-sarvam-1-indias-first-home-grown-multilingual-llm,0.3333333333333333,2024-10-24,6,"Sarvam AI launches homegrown multilingual LLM, Sarvam-1",,False,0.8313725590705872
eng,https://www.metacurity.com/iranian-threat-group-is-scoping-out-influence-ops-ahead-of-us-elections-microsoft/,0.08235294117647052,2024-10-24,6,"Iranian Threat Group Is Scoping Out Influence Ops Ahead of US Elections, Microsoft",,False,0.6941176652908325
eng,https://bernoff.com/blog/suchir-balaji-asks-is-it-fair-use-to-train-large-language-models-on-copyrighted-content,0.1529411764705881,2024-10-24,6,Suchir Balaji asks: Is it Fair Use to train large language models on copyrighted content? - Josh Bernoff,,False,0.0
eng,https://www.yicaiglobal.com/news/chinas-baowu-launches-self-developed-ai-tool-for-steel-industry,0.4588235294117646,2024-10-24,6,China's Baowu Launches Self-Developed AI Tool for Steel Industry,,False,0.0
eng,https://blockchain.news/news/nvidia-ai-innovations-indian-enterprises-local-language-models,0.2705882352941176,2024-10-24,6,NVIDIA's AI Innovations Empower Indian Enterprises to Harness Local Language Models,,False,0.5647059082984924
eng,https://www.marktechpost.com/2024/10/24/salesforce-ai-research-propose-programmatic-vlm-evaluation-prove-a-new-benchmarking-paradigm-for-evaluating-vlm-responses-to-open-ended-queries/,0.06666666666666665,2024-10-24,6,Salesforce AI Research Propose Programmatic VLM Evaluation (PROVE): A New Benchmarking Paradigm for Evaluating VLM Responses to Open-Ended Queries,,False,0.0
eng,https://huggingface.co/blog/synthid-text,0.1058823529411765,2024-10-23,6,Introducing SynthID Text,,False,0.7450980544090271
eng,https://statetimes.in/integration-between-public-private-sectors-crucial-to-future-growth-dr-jitendra/,0.5215686274509803,2024-10-23,6,"Integration between Public, Private sectors crucial to future growth: Dr Jitendra",,True,0.0
eng,https://indiaeducationdiary.in/integration-between-public-and-private-sectors-is-crucial-to-future-growth-says-dr-jitendra-singh/,0.4352941176470588,2024-10-23,6,"Integration between Public and Private sectors is crucial to future growth, says Dr. Jitendra Singh",,True,0.0
eng,https://orissadiary.com/integration-between-public-and-private-sectors-is-crucial-to-future-growth-says-dr-jitendra-singh/,0.4352941176470588,2024-10-23,6,"Integration between Public and Private sectors is crucial to future growth, says Dr. Jitendra Singh",,False,0.6823529601097107
eng,https://www.finanznachrichten.de/nachrichten-2024-10/63604615-aptia-streamlines-customer-claims-with-new-enterprise-genai-applications-created-with-snaplogic-004.htm,0.5607843137254902,2024-10-23,6,Aptia Streamlines Customer Claims with New Enterprise GenAI Applications Created with SnapLogic,,False,0.0
eng,https://venturebeat.com/ai/getting-started-with-ai-agents-part-1-capturing-processes-roles-and-connections/,0.1764705882352942,2024-11-23,5,"Getting started with AI agents (part 1): Capturing processes, roles and connections",,False,0.0
eng,https://www.marktechpost.com/2024/11/22/google-upgrades-gemini-exp-1121-advancing-ai-performance-in-coding-math-and-visual-understanding/,0.2549019607843137,2024-11-22,5,"Google Upgrades Gemini-exp-1121: Advancing AI Performance in Coding, Math, and Visual Understanding",,False,0.5215686559677124
eng,https://www.crn.com/news/ai/2024/aws-amazon-ceos-on-remarkable-new-4-billion-anthropic-investment-and-partnership,0.2470588235294118,2024-11-22,5,"AWS, Amazon CEOs On 'Remarkable' New $4 Billion Anthropic Investment And Partnership",,False,0.8196078538894653
eng,https://techxplore.com/news/2024-11-microsoft-collaboration-droidspeak-communication-llms.html,0.4509803921568627,2024-11-22,5,Microsoft collaboration develops DroidSpeak for better communication between LLMs,,False,0.0
eng,https://www.androidcentral.com/apps-software/samsung-next-gen-model-gauss-2-ai-model-reveal,0.3254901960784313,2024-11-22,5,Samsung's next-gen model Gauss 2 could take on-device AI to new heights,,False,0.0
eng,https://sea.mashable.com/tech/35264/llm-siri-aims-to-rival-chatgpt-but-dont-expect-it-until-ios-19,0.2627450980392156,2024-11-22,5,'LLM Siri' aims to rival ChatGPT  --  but don't expect it until iOS 19,,True,0.0
eng,https://mashable.com/article/llm-siri-chatgpt-ios19,0.3019607843137255,2024-11-22,5,'LLM Siri' aims to rival ChatGPT  --  but don't expect it until iOS 19,,False,0.8235294222831726
eng,https://en.softonic.com/articles/openai-has-just-enhanced-chatgpt-4o-to-be-more-creative-than-ever-the-result-is-terrifying,0.4588235294117646,2024-11-22,5,"OpenAI has just enhanced ChatGPT-4o to be ""more creative than ever"" -- the result is terrifying - Softonic",,False,0.0
eng,https://www.extremetech.com/internet/openai-brings-voice-mode-to-chatgpt-on-the-web,0.2313725490196079,2024-11-22,5,OpenAI Brings Voice Mode to ChatGPT on the Web,,False,0.0
eng,https://manilastandard.net/news/314527031/ai-firms-seek-accords-with-publishing-giants.html,0.2862745098039217,2024-11-22,5,AI firms seek accords with publishing giants - Manila Standard,"{'type': 'place', 'label': {'eng': 'Paris'}, 'country': {'type': 'country', 'label': {'eng': 'France'}}}",False,0.7137255072593689
eng,https://www.newsx.com/tech-and-auto/apple-to-launch-siri-with-advanced-ai-in-2926-set-to-rival-chatgpt-and-google-gemini/,0.2862745098039217,2024-11-22,5,"Apple To Launch Siri with Advanced AI In 2926, Set To Rival ChatGPT And Google Gemini",,False,0.8980392217636108
eng,https://fortune.com/europe/2024/11/22/publishing-giants-strike-deals-ai-companies/,0.2862745098039217,2024-11-22,5,HarperCollins strikes AI training deal with unnamed company amid rising copyright tensions between publishers and AI firms,,True,0.0
eng,https://techxplore.com/news/2024-11-growth-ai-firms-accords-publishing.html,0.3490196078431373,2024-11-22,5,"To maintain growth, AI firms seek accords with publishing giants",,True,0.0
eng,https://www.spacedaily.com/afp/241122064639.mdjfbtks.html,0.223529411764706,2024-11-22,5,"To maintain growth, AI firms seek accords with publishing giants",,False,0.6313725709915161
eng,https://www.hurriyetdailynews.com/ai-firms-seek-accords-with-publishing-giants-to-maintain-growth-202894,0.2862745098039217,2024-11-22,5,AI firms seek accords with publishing giants to maintain growth - Latest News,,True,0.0
eng,https://www.zawya.com/en/world/to-maintain-growth-ai-firms-seek-accords-with-publishing-giants-yte1nyqj,0.2862745098039217,2024-11-22,5,"To maintain growth, AI firms seek accords with publishing giants",,True,0.0
eng,https://www.urdupoint.com/en/world/to-maintain-growth-ai-firms-seek-accords-wit-1884916.html,0.2862745098039217,2024-11-22,5,"To Maintain Growth, AI Firms Seek Accords With Publishing Giants - UrduPoint","{'type': 'place', 'label': {'eng': 'Paris'}, 'country': {'type': 'country', 'label': {'eng': 'France'}}}",False,0.5803921818733215
eng,https://www.indiatoday.in/technology/news/story/siri-overhaul-apple-plans-to-bring-new-chatbot-version-in-2026-2637535-2024-11-22,0.3568627450980393,2024-11-22,5,Siri overhaul: Apple plans to bring new chatbot version in 2026,,False,0.8823529481887817
eng,https://www.newsdirectory3.com/apples-ai-overhaul-siri-to-get-conversational-upgrade-like-chatgpt/,0.419607843137255,2024-11-22,5,Apple's AI Overhaul: Siri to Get Conversational Upgrade Like ChatGPT - News Directory 3,,False,0.8078431487083435
eng,https://www.techspot.com/news/105674-expert-defends-anti-ai-misinformation-law-using-chatbot.html,0.1215686274509804,2024-11-21,5,Expert defends anti-AI misinformation law using chatbot-written misinformation,,False,0.7921568751335144
eng,https://www.businessupturn.com/brand-post/h-makes-agentic-ai-a-reality-with-runner-h/,0.3098039215686275,2024-11-21,5,H Makes Agentic AI a Reality with Runner H | Business Upturn,,False,0.9647058844566345
eng,https://nybreaking.com/chatgpt-4o-just-got-a-creative-writing-boost-for-telling-more-compelling-stories/,0.5294117647058822,2024-11-21,5,ChatGPT-4o Just Got A 'creative Writing' Boost For Telling More Compelling Stories - Ny Breaking News,,False,0.0
eng,https://www.benzinga.com/pressreleases/24/11/g42105670/luzmo-iq-launches-to-bring-hyper-personalized-ai-analytics-and-data-insights-to-any-application-or,0.3411764705882352,2024-11-21,5,Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow,"{'type': 'place', 'label': {'eng': 'Leuven'}, 'country': {'type': 'country', 'label': {'eng': 'Belgium'}}}",False,0.0
eng,https://taiwannews.com.tw/en/news/5976520,0.3411764705882352,2024-11-21,5,"Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow | Taiwan News | Nov. 21, 2024 17:00","{'type': 'place', 'label': {'eng': 'Leuven'}, 'country': {'type': 'country', 'label': {'eng': 'Belgium'}}}",True,0.0
eng,https://www.businessupturn.com/brand-post/luzmo-iq-launches-to-bring-hyper-personalized-ai-analytics-and-data-insights-to-any-application-or-workflow/,0.3411764705882352,2024-11-21,5,Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow | Business Upturn,"{'type': 'place', 'label': {'eng': 'Leuven'}, 'country': {'type': 'country', 'label': {'eng': 'Belgium'}}}",True,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63877887-luzmo-iq-launches-to-bring-hyper-personalized-ai-analytics-and-data-insights-to-any-application-or-workflow-399.htm,0.3411764705882352,2024-11-21,5,Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow,"{'type': 'country', 'label': {'eng': 'Belgium'}}",False,0.0
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/globenewswire/luzmo-iq-launches-to-bring-hyper-personalized-ai-analytics-and-data-insights-to-any-application-or-workflow/2008769,0.2862745098039217,2024-11-21,5,Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow,,False,0.0
eng,https://itnewsonline.com/GlobeNewswire/Luzmo-IQ-launches-to-Bring-Hyper-Personalized-AI-Analytics-and-Data-Insights-to-Any-Application-or-Workflow/88526,0.3411764705882352,2024-11-21,5,Luzmo IQ launches to Bring Hyper-Personalized AI Analytics and Data Insights to Any Application or Workflow,"{'type': 'place', 'label': {'eng': 'Leuven'}, 'country': {'type': 'country', 'label': {'eng': 'Belgium'}}}",False,0.0
eng,https://www.moneycontrol.com/news/opinion/language-models-and-code-generation-a-deep-dive-into-transformer-architectures-12871891.html,-0.03529411764705881,2024-11-21,5,Language Models and Code Generation: A deep dive into transformer architectures,,False,0.615686297416687
eng,https://www.eurasiareview.com/21112024-in-the-wild-west-of-ai-chatbots-subtle-biases-related-to-race-and-caste-often-go-unchecked/,0.06666666666666665,2024-11-21,5,"In The 'Wild West' Of AI Chatbots, Subtle Biases Related To Race And Caste Often Go Unchecked",,True,0.0
eng,https://www.eurekalert.org/news-releases/1065646,0.192156862745098,2024-11-20,5,"In the 'Wild West' of AI chatbots, subtle biases related to race and caste often go unchecked",,False,0.0
eng,https://www.miragenews.com/biases-in-ai-chatbots-race-and-caste-unchecked-1361954/,0.06666666666666665,2024-11-20,5,Biases in AI Chatbots: Race and Caste Unchecked,,False,0.0
eng,https://www.forbes.com/sites/johnwerner/2024/11/20/artificial-intelligence-students-go-to-school-to-learn-math/,0.05882352941176472,2024-11-20,5,Artificial Intelligence Students Go To School To Learn Math,,False,0.0
eng,https://techxplore.com/news/2024-11-wild-west-ai-chatbots-subtle.html,0.1764705882352942,2024-11-20,5,"In the 'Wild West' of AI chatbots, subtle biases related to race and caste often go unchecked",,False,0.0
eng,https://www.app.com.pk/business/zong-4g-unveils-pakistans-first-locally-developed-llm/,0.4901960784313726,2024-11-20,5,Zong 4G unveils Pakistan's first locally developed LLM,,False,0.0
eng,https://rocketnews.com/2024/11/converge-bios-everything-store-for-biotech-llms-brings-in-5-5m-seed/,0.1843137254901961,2024-11-20,5,Converge Bio's 'everything store' for biotech LLMs brings in $5.5M seed - RocketNews,,False,0.0
eng,https://mehmetozkaya.medium.com/e2e-workflow-of-a-retrieval-augmented-generation-rag-611b34ba65bd,0.003921568627450966,2024-11-20,5,E2E Workflow of a Retrieval-Augmented Generation (RAG),,False,0.0
eng,https://mehmetozkaya.medium.com/what-is-retrieval-augmented-generation-rag-9c24b801151b,0.223529411764706,2024-11-20,5,What is Retrieval-Augmented Generation (RAG)?,,False,0.6274510025978088
eng,https://mehmetozkaya.medium.com/modernizing-enterprise-apps-with-ai-powered-llm-capabilities-6a08b750ce9b,0.1686274509803922,2024-11-20,5,Modernizing Enterprise Apps with AI-Powered LLM Capabilities,,False,0.0
eng,https://fortune.com/2024/11/20/fortune-50-ai-innovators-list-microsoft-openai-nvidia/,0.0980392156862746,2024-11-20,5,"AI enters a new phase, and the Fortune 50 AI Innovators list identifies the companies leading it",,False,0.5647059082984924
eng,https://www.news18.com/tech/pokemon-go-gamers-have-unknowingly-allowed-their-data-to-train-ai-models-should-you-worry-9126367.html,0.3568627450980393,2024-11-20,5,Pokémon Go Gamers Have Unknowingly Allowed Their Data To Train AI Models: Should You Worry? - News18,,False,0.0
eng,https://ritvik19.medium.com/papers-explained-256-deplot-3e8a02eefc94,0.01960784313725483,2024-11-20,5,Papers Explained 256: DePlot,,False,0.0
eng,https://venturebeat.com/ai/microsoft-quietly-assembles-the-largest-ai-agent-ecosystem-and-no-one-else-is-close/,0.3254901960784313,2024-11-19,5,Microsoft quietly assembles the largest AI agent ecosystem -- and no one else is close,,False,0.6431372761726379
eng,https://www.marktechpost.com/2024/11/19/logllm-leveraging-large-language-models-for-enhanced-log-based-anomaly-detection/,0.2313725490196079,2024-11-19,5,LogLLM: Leveraging Large Language Models for Enhanced Log-Based Anomaly Detection,,False,0.0
eng,https://www.forbes.com/sites/richardnieva/2024/11/19/the-forbes-cio-next-list-2024/,0.3411764705882352,2024-11-19,5,The Forbes CIO Next List: 2024,,False,0.0
eng,https://simonwillison.net/2024/Nov/18/pixtral-large/,0.1137254901960785,2024-11-18,5,Pixtral Large,,False,0.7529411911964417
eng,https://learn.g2.com/tech-signals-october-news-round-up,0.4431372549019608,2024-11-18,5,All Things AI: G2's October News Round-up Analysis,,False,0.501960813999176
eng,https://analyticsindiamag.com/ai-origins-evolution/synthetic-data-the-missing-link-to-agi/,0.223529411764706,2024-11-18,5,Synthetic data - The Missing Link to AGI,,False,0.5137255191802979
eng,https://www.bernama.com/en/news.php/?id=2364632,0.2549019607843137,2024-11-18,5,MOSTI Studying Possibility Of Developing Own LLM To Support Local AI Ecosystem,"{'type': 'place', 'label': {'eng': 'Kuala Lumpur'}, 'country': {'type': 'country', 'label': {'eng': 'Malaysia'}}}",False,0.729411780834198
eng,https://analyticsindiamag.com/ai-origins-evolution/ai-learns-to-feel/,0.3254901960784313,2024-11-17,5,AI Learns to Feel,,False,0.0
eng,https://www.marktechpost.com/2024/11/16/asynchronous-ai-agent-framework-enhancing-real-time-interaction-and-multitasking-with-event-driven-fsm-architecture/,0.1529411764705881,2024-11-16,5,Asynchronous AI Agent Framework: Enhancing Real-Time Interaction and Multitasking with Event-Driven FSM Architecture,,False,0.0
eng,https://huggingface.co/blog/Pclanglais/two-trillion-tokens-open,0.223529411764706,2024-11-16,5,Releasing the largest multilingual open pretraining dataset,,False,0.0
eng,https://www.newsdirectory3.com/llms-lack-coherent-world-models-study-reveals-risks-in-ai-navigation/,0.2078431372549019,2024-11-16,5,"LLMs Lack Coherent World Models, Study Reveals Risks in AI Navigation - News Directory 3",,False,0.0
eng,https://www.nasdaq.com/articles/meta-and-palantir-join-forces-defense-tech-artificial-intelligence-ai-which-stock-better,0.2549019607843137,2024-11-15,5,Meta and Palantir Join Forces in Defense Tech Artificial Intelligence (AI). Which Stock Is the Better Buy?,,False,0.6196078658103943
